id,title,authors,abstract,categories,published,url,resource_uri,no,total_results
2607.18589v1,Planning as Emergent Behavior in Reinforcement Learning with Relational Hidden States,['Armin Sommer'],"Reinforcement learning is conventionally divided into model-based and model-free methods. In this taxonomy, model-based methods perform lookahead planning over a learned world model, whereas model-free methods learn a reactive state-action mapping. Recent work, however, has shown that planning can emerge from model-free reinforcement learning alone. The conditions under which this behavior emerges from a pure reward-maximization objective have so far remained unclear. In this paper, we present evidence that, in the observed cases, the hidden-state structure of the neural architecture is the deciding factor. We find that a network of relational hidden states, each anchored to an environment state and exchanging messages along learned relations, acquires a planning mechanism. These hidden states recover the environment's transition structure in their learned relations, and improve the policy at decision time by planning over the learned graph. In a matched control agent that must additionally discover which cells represent which states, no such binding arises, and no planning follows from it. We argue that this explains the observed phenomenon of emergent planning in model-free reinforcement learning and raises the question of how common such emergent planning might be more generally. Finally, we hypothesize that the discovered mechanism could describe how planning emerges from pure reward maximization in the human brain through a neural architectural prior.","['cs.LG', 'cs.AI']",2026-07-20T23:49:42+00:00,https://arxiv.org/pdf/2607.18589v1,arxiv://2607.18589v1,1,30
2607.14314v1,NeuroGRIP: Retrieval-Augmented Graph Refinement for Knowledge-Grounded EEG Seizure Diagnosis,"['Lincan Li', 'Zheng Chen', 'Yushun Dong']","Seizure diagnosis from EEG signals is a critical yet persistently challenging task, due to the complicated neural dynamics and the spurious connections in inter-channel modeling. While spatial-temporal graph neural networks (STGNNs) have advanced EEG brain network representation learning, the resulting graph structures suffer from low clinical plausibility and limited interpretability due to their purely data-driven nature. To this end, we introduce NeuroGRIP, a retrieval-augmented graph refinement framework that incorporates external medical knowledge to calibrate noisy EEG graphs. We first construct a large-scale, domain-specific knowledge base derived from authoritative clinical guidelines. Leveraging large language models, we extract structured biomedical entities and relations to form a textual knowledge graph (KG), which serves as external knowledge source of clinical priors. Our framework performs alignment-aware query construction by projecting STGNN-generated EEG node embeddings into the semantic space of KG. Semantic queries are then executed via FAISS-based similarity search over knowledge triplets to retrieve relation evidence. Each predicted edge is assigned a confidence score based on retrieved similarity, relation type, and source reliability, enabling us to prune medically implausible edges from the originally predicted graph. Extensive experiments on TUSZ and CHB-MIT demonstrate that NeuroGRIP not only improves seizure detection accuracy but also enhances interpretability by grounding each prediction in clinically validated knowledge. This work provides the first unified framework that tightly couples brain dynamics with external medical expertise via retrieval-augmented reasoning, paving the way for knowledge-enhanced, explainable clinical diagnosis. The code is available at: https://github.com/LincanLi-X/NeuroGRIP.",['cs.LG'],2026-07-15T19:20:29+00:00,https://arxiv.org/pdf/2607.14314v1,arxiv://2607.14314v1,2,30
2607.10439v2,Learning the Brain's Dynamics as a Port-Hamiltonian System: A GNN-Surrogate Metriplectic Twin for Non-Equilibrium Cortical Dynamics and Closed-Loop Neuromodulation,['Dibakar Sigdel'],"We model human motor cortex, recorded during rest and motor-imagery BCI conditions, as a port-Hamiltonian system: a conservative interconnection (skew-symmetric coupling between band-limited neural phasors) together with a dissipative port whose state-dependent decay is set by a graph-neural-network surrogate. The Hamiltonian is resolved into five interpretable frequency sub-energies, and a phase-locking prior measured from the recordings gates the learned functional connectome so that coupling is admitted only where phase coherence is present. A metriplectic formulation places the resting cortex at a non-equilibrium steady state sustained by an explicit metabolic port, with a fluctuation-dissipation-consistent noise channel governed by a single arousal temperature. Fitting the model to 'FitTrainN' phasor samples from the PhysioNet EEG Motor Movement/Imagery database, under a leakage-free split with three subjects held out entirely, yields a held-out kinematic reconstruction error of 'FitTestMSE' that is stable across random seeds. We then score the free-running model against model-independent dynamical invariants it did not author: it reproduces near-critical avalanche branching ($σ\approx1$) but not yet the aperiodic $1/f$ spectral slope or the long-range temporal correlations of real cortex a concrete, falsifiable gap that we trace to specific, testable upgrades. The port-Hamiltonian structure supplies neuroanatomically grounded stimulation ports with stability guarantees, positioning the model as a physically principled, structure-preserving substrate for closed-loop neuromodulation.","['q-bio.NC', 'cs.AI']",2026-07-11T18:44:54+00:00,https://arxiv.org/pdf/2607.10439v2,arxiv://2607.10439v2,3,30
2607.07773v1,Graph-Regularized Deep Learning for EEG-Based Emotion Recognition with Psychologically-Grounded Label Structure,"['Dongyang Kuang', 'Zizheng Ma', 'Yushan Zhang', 'Xiaocong Zeng']","EEG-based emotion recognition is critical for mental health monitoring and affective brain-computer interfaces, yet existing deep learning approaches often treat emotion classes as isolated labels, ignoring their psychological interdependencies. We propose a graph-regularized learning framework that conceptualizes emotions as nodes in a graph where edges encode proximity based on dimensional emotion theories. We adapt three complementary regularization strategies--Graph Label Smoothing (intuitive soft labeling), Commuting distance on graph via Graph Laplacian (spectral graph theory), and Sliced Wasserstein Distance (optimal transport on graph)--ordered by increasing computational complexity. These strategies penalize model predictions that deviate from the established emotion topology. Our framework is evaluated across three representative backbone architectures: AudioTransformer (pure transformer), Conformer (CNN-transformer hybrid), and DCGNN (causal graph neural network), demonstrating architecture-agnostic benefits. Experiments on SEED-IV (4 classes) and SEED-V (5 classes) datasets show consistent improvements: best case up to +5.42% accuracy and 39% reduction in psychologically implausible misclassifications. Ultimately, our framework help raise the upper bound of performance achievable with standard approaches. Code will be released.","['cs.LG', 'cs.AI']",2026-07-08T16:41:51+00:00,https://arxiv.org/pdf/2607.07773v1,arxiv://2607.07773v1,4,30
2607.09788v1,MVMGNN;Multi-View Masked Graph Neural Network for Alzheimer's Disease Diagnosis using Structural MRI,"['Ni Yao', 'Zhenxu Wang', 'Danyang Sun', 'Chuang Han', 'Yanting Li', 'Jiaofen Nan', 'Fubao Zhu', 'Chen Zhao', 'Weihua Zhou']","Alzheimer's disease (AD) is a common neurodegenerative disorder, and early diagnosis is of great significance for delaying disease progression and enabling timely intervention. Mild cognitive impairment (MCI), which represents an intermediate clinical stage between cognitively normal aging and AD. Structural magnetic resonance imaging (sMRI) provides detailed characterization of anatomical structures and plays an important role in AD-related brain analysis. However, existing sMRI-based brain network methods typically rely on a single graph construction strategy, limiting their ability to jointly capture spatial relationships and morphological similarities between brain regions. To address these issues, this paper proposes an sMRI-based multi-view masked graph neural network model (MVMGNN) for AD diagnosis. A joint node-edge masking mechanism is proposed to simultaneously select radiomics feature dimensions and structural connections, reducing redundancy during graph learning. Furthermore, a patient-level cross-view gated fusion mechanism is proposed to integrate multi-view representations. Experimental results on the ADNI dataset demonstrate that MVMGNN outperforms several competing approaches in AD classification. Interpretability analysis further demonstrates that MVMGNN is able to identify key brain regions associated with AD, providing useful insights into discriminative patterns in sMRI-based brain networks.Our implementation is publicly available at https://github.com/chenzhao2023/MVMGNN_AD","['cs.CV', 'cs.LG']",2026-07-08T15:15:25+00:00,https://arxiv.org/pdf/2607.09788v1,arxiv://2607.09788v1,5,30
2607.07510v1,Stability of Flow Models for Graph Signals,"['Martin Schmidt', 'Gonzalo Mateos']","Generating signals on graphs requires permutation-equivariant models that exhibit stability with respect to relative structural perturbations. While favorable stability properties of Graph Neural Networks (GNNs) have been well documented, it is unclear how structural errors propagate through the dynamics of continuous generative flow models that are gaining traction for graph signal generation. In this paper, we analyze continuous normalized flow models parameterized by GNNs and show that permutation equivariance is preserved for both the resulting continuous-time ordinary differential equations and their discrete numerical approximations used as graph signal samplers. Our primary contribution is to derive explicit stability bounds on the generated probability distributions, which quantify how relative graph perturbations affect the final sampled signals. Motivated by these theoretical bounds, we introduce a stability-promoting regularized flow matching strategy that actively penalizes the spatial Lipschitz constant of the vector field during model training. Experiments using synthetic smooth signals on stochastic block model graphs and real-world fMRI signals on brain connectomes demonstrate that this bound-oriented approach yields generative models that are more robust to structural noise, without sacrificing output quality.","['eess.SP', 'cs.AI', 'cs.LG']",2026-07-08T15:04:39+00:00,https://arxiv.org/pdf/2607.07510v1,arxiv://2607.07510v1,6,30
2607.02063v1,SA-HGNN: Sample-Adaptive Hyperbolic Graph Neural Network for EEG-Based Depression Recognition,"['Yang Li', 'Pan Hu', 'Yan Zhang', 'Wenfan Yang', 'Tao Wu', 'Lianbo Guo']","Graph Neural Networks (GNNs) have been widely used to capture spatial functional connectivity patterns to improve electroencephalography (EEG)-based depression recognition performance. However, the functional connectivity of brain networks in patients with depression exhibits an inherent hierarchical structure, making it difficult to capture accurate connection patterns. To address these issues, this paper proposes a novel model named Sample-Adaptive Hyperbolic Graph Neural Network (SA-HGNN), which aims to accurately extract the authentic hierarchical structure of depression-affected brain networks. Specifically, the proposed model comprises three core modules. First, a Sample-Adaptive Graph Construction module dynamically constructs personalized brain network topologies to capture more complex spatial relationships within the brain network. Second, hyperbolic graph convolution is employed to overcome the representation bottlenecks of Euclidean space, leveraging hyperbolic geometry to precisely capture latent hierarchical relationships within the brain network. Finally, an Attention Pooling module adaptively filters out highly redundant noise channels in EEG signals, effectively mitigating the interference of inherent noise on the authentic hierarchical topology. Extensive experiments on public EEG datasets demonstrate the superior performance of our method across resting-state and task-related paradigms, validating its robustness to noise and efficacy in capturing abnormal functional connectivity patterns in brain networks of patients with depression.","['cs.LG', 'cs.AI']",2026-07-02T11:42:58+00:00,https://arxiv.org/pdf/2607.02063v1,arxiv://2607.02063v1,7,30
2606.21055v1,Robust EEG Functional Connectivity Metrics for Decoding Action Observation Conditions and Observed Actions,"['Anh T. Nguyen', 'Zachary A. Rentala', 'Michelle J. Johnson']","Action observation (AO) paradigms probe motor-system engagement, yet the electroencephalographic (EEG) functional connectivity (FC) metrics that best capture AO-related dynamics remain unclear. This pilot study benchmarked five sensor-level FC metrics, including coherence (COH), imaginary coherence (iCOH), phase-locking value (PLV), partial directed coherence (PDC), and spectral Granger causality (SpcG), for decoding AO stimuli in five healthy adults. EEG signals were recorded while participants observed upper-limb actions performed by human or robot agents, as well as non-action control stimuli. Ten motor-area channels were analyzed in the alpha (8-12 Hz) and beta (13-30 Hz) bands. Trial-wise 10 x 10 FC matrices were used as inputs to multiple classifiers for two tasks: (i) six-class AO-condition decoding and (ii) five-class action-type decoding. Across both tasks, metrics robust to volume conduction consistently outperformed their counterparts. iCOH achieved the highest macro-area under the receiver operating characteristic curve (macro-AUC) for most classifiers, with PDC and SpcG showing comparable performance. Graph neural networks (GNNs) provided the most robust and stable results across all FC metrics, while convolutional neural networks and random forests also performed strongly. These findings highlight the importance of suppressing zero-phase-lag interactions and incorporating directed connectivity when characterizing AO-related brain activity. They further demonstrate the ability of GNNs to exploit the inherent graph structure of FC representations, providing practical guidance for selecting connectivity measures and machine learning models in future large-scale studies of action observation.",['cs.CE'],2026-06-19T02:45:17+00:00,https://arxiv.org/pdf/2606.21055v1,arxiv://2606.21055v1,8,30
2606.19949v1,Semi-Automatic Correction of 3D Tubular Structure Skeletons via Component-Wise MST and Filtered Delaunay Triangulation,"['Ruoxuan Yang', 'Chuan Li']","Skeletonization of tubular structures from 3D imaging is essential for tasks such as morphometric analysis, transport or flow simulation, and procedural planning in domains including vascular networks, plant root systems, and neural connectomes. However, automatic skeleton extraction often introduces topological artifacts, such as erroneous connections between nearby branches and fragmented centerlines caused by noise or missing data. Correcting these artifacts manually can be time-consuming and error-prone, especially when precise interaction is required.
  We present a semi-automatic correction method that reconstructs a plausible centerline connection from minimal user input. Given a user-selected source and target point, our method traces a path by combining (i) component-wise minimum spanning trees for stable local propagation and (ii) a filtered 3D Delaunay edge graph for bridging gaps and handling ambiguous junctions. Candidate steps are ranked using a score that accounts for direction continuity, spatial proximity, component consistency, and target-directed progress. The output is an ordered polyline (or edge sequence) that can be used as a suggested correction and integrated into downstream skeleton post-processing workflows.
  We implement the system in C++ with an interactive viewer based on Libigl and demonstrate representative qualitative results on brain vessel datasets, including correction of typical ""crossing"" and ""dotted"" artifacts. While our current validation is qualitative, the method is lightweight and serves as a practical building block toward more comprehensive interactive correction pipelines in biomedical imaging and related domains.",['cs.CG'],2026-06-18T08:47:54+00:00,https://arxiv.org/pdf/2606.19949v1,arxiv://2606.19949v1,9,30
2606.12340v1,Echoes of the Prior: A Computational Phenomenology of Forgetting,"['Gege Gao', 'Bernhard Schölkopf', 'Andreas Geiger']","Memory is not merely the storage of data; it is the scaffolding of reality. When biological memory fades, the world does not simply turn black; it regresses into an unrecognizable chaos. Echoes of the Prior is an interactive installation that attempts to visualize this subjective phenomenology of forgetting. By inducing controlled synaptic decay within a Feed-Forward 3D Reconstruction model, we create an artistic analogy for the erosion of the brain's predictive priors. We position the Neural Network not as a tool for engineering, but as a cognitive proxy - a silicon brain whose structural degeneration evokes the disorienting, poetic, and terrifying experience of losing one's grip on the world. Ultimately, we offer this framework as a catalyst, inviting the wider community to explore the uncharted potential of neuromorphic aesthetics in visualizing the fragility of intelligence. Interactive demo see https://decart-4d.github.io/.",['cs.CV'],2026-06-10T17:10:04+00:00,https://arxiv.org/pdf/2606.12340v1,arxiv://2606.12340v1,10,30
